User,total_spend,avg_spend,median_spend,max_spend,transaction_count,unique_mcc,unique_merchants,unique_cities,online_pct,chip_pct,swipe_pct,fraud_rate,refund_rate,error_rate,first_year,last_year,tenure,auto,dining,education,entertainment,financial_services,fuel,grocery,healthcare,home_improvement,insurance,personal_care,retail,telecom,transport,utilities,grocery_pct,dining_pct,fuel_pct,retail_pct,transport_pct,financial_services_pct,healthcare_pct,auto_pct,telecom_pct,utilities_pct,education_pct,home_improvement_pct,entertainment_pct,personal_care_pct,insurance_pct,cluster_4,cluster_5,cluster_6,cluster_999,cluster_0,cluster_42,cluster_100,cluster_123,agg_cluster,high_value
1566,289519.96,35.63761201378632,13.64,1384.92,8124,78,316,159,0.04025110782865583,0.5150172328902018,0.4447316592811423,0.0019694731659281144,0.01981782373215165,0.015140324963072379,2012,2020,9,13897.94,11245.49,3873.0099999999998,192.14000000000001,42873.1,11261.01,29571.19,10544.49,2289.93,698.84,7020.19,22023.19,22718.61,0.0,33069.16,0.10213869192300247,0.03884184703534775,0.03889545301125352,0.0760679505482109,0.0,0.14808339984573082,0.03642059773702649,0.048003391545094164,0.07846992656395779,0.11422065684175972,0.01337735056332558,0.007909402861205147,0.0006636502712973572,0.02424768917486725,0.0024137886728086036,3,1,2,0,4,1,4,2,1,0
1567,748573.91,34.41877373672353,29.93,2124.08,21749,86,499,263,0.04069152604717458,0.2054807117568624,0.753827762195963,0.0011494781369258357,0.03301301209251,0.011172927490919122,1999,2020,22,30757.81,206241.85,1390.66,22.17,32340.0,21904.46,35826.76,16692.44,6557.78,34358.43,14091.82,52506.62,70832.02,1244.22,70314.36,0.04786001692204314,0.27551300846164944,0.029261586207299153,0.0701421987843525,0.001662120444459519,0.04320214686616582,0.022298987150113202,0.04108854127710649,0.09462261381778587,0.09393108557577166,0.0018577457501825036,0.008760364090167129,2.9616314039050602e-05,0.018824887979331257,0.045898513882216385,2,2,4,3,2,2,3,4,1,0
1579,244984.01,41.970877162926165,40.83,1204.56,5837,70,260,159,0.10159328422134659,0.3344183655987665,0.5639883501798869,0.004968305636457084,0.1197532979270173,0.018673976357718006,2008,2020,13,6351.68,2536.14,50.99,3187.09,42860.0,22173.66,29189.7,12782.6,2139.91,1233.66,472.05,28927.06,14357.91,10748.44,20886.99,0.11914940897571233,0.010352267480640878,0.0905106418986284,0.11807733900673763,0.043874047126585936,0.17495019368815132,0.05217728291736265,0.0259269166179458,0.05860753932470939,0.08525858483580215,0.0002081360330415034,0.008734896616313855,0.013009379673391745,0.0019268604510147417,0.0050356755936846655,3,1,2,0,4,1,4,2,1,0
1586,303156.42,38.22905674653215,20.064999999999998,1150.35,7930,76,264,192,0.06973518284993695,0.30744010088272383,0.6228247162673393,0.0008827238335435057,0.05889029003783102,0.02395964691046658,2006,2020,15,9113.91,18214.33,1495.29,11921.79,3115.57,16859.51,29721.39,14346.07,982.17,9421.89,1474.21,30110.96,19136.41,0.0,38624.05,0.09803978421436696,0.06008228359471986,0.05561323754911738,0.09932483039613675,0.0,0.01027710381327237,0.0473223361062253,0.030063391037537652,0.06312388172416075,0.12740634026487055,0.00493240420242461,0.003239812635338549,0.039325540260701064,0.004862869141943292,0.031079302229522304,3,1,2,0,4,1,4,2,1,0
1588,356647.15,24.681463667820072,2.69,986.5,14450,73,217,130,0.05307958477508651,0.2586159169550173,0.6883044982698961,0.002837370242214533,0.038961937716262975,0.01314878892733564,2001,2020,20,0.0,10717.62,3068.98,6916.91,21095.51,16658.74,35812.81,23170.84,1901.1,25414.05,4673.7,42800.24,31086.58,0.0,43494.99,0.10041524234807427,0.030051046251175707,0.046709303579181835,0.1200072396484873,0.0,0.05914952635959658,0.06496852701612785,0.0,0.08716340506295929,0.12195524343878815,0.008605087689611426,0.005330478597684013,0.01939426685450872,0.013104548851715202,0.07125824501892136,3,1,2,0,4,1,4,2,1,0
1593,1789678.04,61.21487344369955,16.53,1977.82,29236,84,487,301,0.06006293610617047,0.18313038719387056,0.7568066766999589,0.0011629497879326858,0.02175400191544671,0.012621425639622383,2000,2020,21,54321.48,29742.49,4745.52,8648.72,37894.28,147808.63,324272.78,311257.31,4725.91,68977.33,8580.03,482025.56,85271.02,23953.69,3804.58,0.1811905676621031,0.01661890537585185,0.08258950866939173,0.2693364667982404,0.013384357110399588,0.021173797271379604,0.17391804729302038,0.030352654938985563,0.04764601123451233,0.0021258460544109933,0.00265160542507411,0.002640648146970614,0.004832556363042818,0.004794175157895998,0.03854175357708474,1,3,5,2,0,3,1,3,2,1
1600,266994.92,36.534608648056924,16.75,944.94,7308,73,271,145,0.08237547892720307,0.2799671592775041,0.6376573617952929,0.0021893814997263274,0.005747126436781609,0.020251778872468526,2008,2020,13,4913.61,34528.19,369.7,9547.17,29500.0,9498.28,21298.47,9459.08,1105.53,0.0,8284.05,22917.3,718.09,63.97,39853.42,0.07977106830347185,0.12932152416982318,0.03557475925010109,0.08583421737012824,0.00023959257352162356,0.11048899357336088,0.03542793997728496,0.018403383854644125,0.002689526826952363,0.14926658529682887,0.0013846705397990344,0.00414064057847992,0.03575787134826386,0.031026994820725427,0.0,3,1,2,0,4,1,4,2,1,0
1603,573913.03,37.15128366131538,26.185000000000002,790.54,15448,85,336,186,0.06220870015535992,0.0,0.93779129984464,0.001100466079751424,0.06602796478508545,0.011134127395132056,2003,2020,18,26000.07,77073.87,2523.79,2578.87,39580.0,29182.5,53198.72,32810.5,6615.5,26946.05,6385.93,71135.31,60922.02,65.96,3914.69,0.09269474157086136,0.13429538269936125,0.05084829664871,0.12394789154726107,0.00011493030572942383,0.06896515313478768,0.05716981194868497,0.04530315333666496,0.10615200703841833,0.006821050917767105,0.0043975129820628045,0.011527007846467608,0.004493485711589437,0.01112699950374014,0.04695145186022349,3,1,2,0,4,1,4,2,1,0
1607,664327.61,28.0141523994265,27.94,902.78,23714,77,349,112,0.05165724888251666,0.20464704394028843,0.7436957071771949,0.003415703803660285,0.045669224930420846,0.012524247280087712,2000,2020,21,11742.08,4621.53,1498.21,5785.26,57507.92,58080.73,108616.62,89060.14,3516.33,1688.0,7193.35,163811.35,27337.82,31.5,32219.02,0.16349857866060993,0.0069567031844423866,0.0874278430185974,0.2465821795363887,4.741636434469433e-05,0.08656560277541378,0.13406057291522175,0.017675134712525346,0.04115111217491021,0.04849869178250773,0.0022552276579322064,0.005293066172577111,0.008708444317104328,0.010828016014568476,0.002540915016312509,1,3,5,2,0,3,1,3,2,0
1608,1770593.38,57.58401782229738,50.25,5120.9,30748,92,783,452,0.14635098217770262,0.14329387277221284,0.7103551450500846,0.0003252244048393391,0.026538311434890074,0.009854299466631977,1999,2020,22,48844.6,368550.05,22501.23,3767.31,27659.4,23880.21,105607.7,85456.73,51287.99,0.0,49091.07,253702.86,53172.51,272945.5,68452.38,0.05964537154205332,0.208150586217599,0.01348712260519126,0.14328691322679632,0.1541548178611173,0.015621542649165448,0.04826445809935198,0.02758657100593023,0.03003089845507047,0.03866070029020441,0.012708298954557258,0.02896655470382477,0.002127710428918468,0.02772577292703986,0.0,2,2,4,3,2,2,3,4,2,1
1610,46307.93,43.6044538606403,40.73,412.0,1062,48,92,35,0.07250470809792843,0.8747645951035782,0.05273069679849341,0.0,0.07532956685499058,0.014124293785310734,2018,2020,3,2503.78,1002.58,918.65,475.76,3220.0,2758.2,5205.21,5127.82,1192.25,2762.33,1042.93,9955.84,2644.0,0.0,1319.07,0.11240429015073661,0.02165028754254401,0.05956215274576082,0.21499211906038557,0.0,0.06953452680782751,0.11073308610425903,0.054068061345000744,0.057096052447172654,0.028484754123105912,0.019837854985096503,0.025746130306407565,0.01027383430872423,0.022521628584996133,0.0596513383344926,0,0,3,4,3,0,2,0,0,0
1616,423383.42,40.62011129233426,40.0,586.29,10423,73,182,112,0.0409670920080591,0.4307780869231507,0.5282548210687902,0.00028782500239854167,0.058524417154370144,0.010649525088746042,2009,2020,12,15322.56,4614.14,6518.41,937.32,142820.0,9103.75,29590.19,22733.25,14533.66,1361.31,495.19,75985.82,23221.59,0.0,9781.34,0.06988981760315507,0.010898253880607797,0.021502377206929834,0.1794728286714676,0.0,0.3373301675346663,0.05369423771955926,0.03619074171586596,0.054847660307529286,0.02310279415287448,0.015395997320820923,0.03432741886774877,0.002213879797182422,0.001169601776092224,0.003215312493814708,3,1,2,0,4,1,4,2,0,0
1620,366844.09,42.89069215479949,43.56,944.16,8553,64,210,130,0.06664328305857593,0.38232199228340935,0.5510347246580147,0.0018706886472582718,0.021863673564831054,0.03975213375423828,2008,2020,13,2860.84,94.66,257.19,4457.9,2720.0,31541.27,63793.7,60009.17,1555.8,3987.36,5011.03,103154.65,46984.97,0.0,4894.21,0.17389867177633964,0.00025803877609149975,0.08598004127584555,0.2811947985859606,0.0,0.007414594030941046,0.1635822182660759,0.007798517348337273,0.1280788522448324,0.013341389798592639,0.0007010880289771058,0.004241038747550764,0.01215202894504856,0.013659835708406804,0.010869358696769518,1,3,5,2,0,3,1,3,2,0
1625,252228.66,28.620068081243616,7.16,1410.48,8813,84,271,177,0.07693180528764325,0.3114716895495291,0.6115965051628276,0.001475093611709974,0.02734596618631567,0.011460342675592873,2005,2020,16,11792.37,28944.89,1666.7,144.35,13822.38,8039.6,18871.15,7752.32,5413.64,0.0,14614.93,27518.89,13442.24,7639.64,5705.27,0.07481762778266356,0.11475654669853932,0.031874252513572406,0.1091029465089336,0.030288548494052978,0.05480098891220371,0.030735285990101203,0.046752696541305025,0.05329386438480068,0.022619435872196284,0.006607893012633854,0.021463223092887226,0.0005722981678608608,0.05794317743273108,0.0,3,1,2,0,4,1,4,2,1,0
1627,642533.39,52.744491052372354,42.25,1680.43,12182,83,230,141,0.07338696437366607,0.24191429978657034,0.6846987358397636,0.0016417665407978984,0.09842390412083402,0.01732063700541783,1999,2020,22,4365.17,42755.31,1347.78,0.0,82440.1,37259.25,64499.35,46284.26,5340.18,0.0,1440.02,91579.39,70268.5,3104.9900000000002,53283.93,0.10038287660038958,0.06654177147120711,0.057988037010808104,0.14252860851324783,0.004832418125383336,0.12830477183450342,0.07203401522837592,0.006793685850318222,0.10936163177449813,0.08292787710223122,0.0020976030521931317,0.008311132282168246,0.0,0.002241159794045878,0.0,3,1,2,0,4,1,4,2,1,0
1629,452442.33,21.670769709742313,7.99,1574.81,20878,81,237,109,0.030175304147906888,0.26195037838873453,0.7078743174633586,0.0015327138614809849,0.042868090813296296,0.010585305105853052,2003,2020,18,12197.58,11286.34,599.9399999999999,5191.54,76187.27,27532.71,55297.68,11236.52,6436.09,0.0,8909.93,30355.65,60100.49,124.27000000000001,23858.22,0.12222039436495696,0.024945367070318112,0.06085352358608886,0.06709286021049357,0.0002746648396050829,0.16839111848796287,0.024835253589114883,0.026959413810816506,0.13283569200963136,0.052732068637344344,0.0013260032499611606,0.014225216283365882,0.011474478968402448,0.019692962857829857,0.0,3,1,2,0,4,1,4,2,1,0
1633,593454.99,55.74964678252701,53.28,935.49,10645,74,194,96,0.06763738844527947,0.3171441991545326,0.6152184124001879,0.00018788163457022076,0.030061061531235323,0.023109441052137154,2007,2020,14,26487.69,6442.49,1385.38,5906.84,61320.0,40990.26,82635.53,74009.77,21626.28,16179.11,4167.01,143131.7,32813.11,0.0,24913.12,0.139244814505646,0.010855903326383691,0.06907054568704528,0.2411837500936676,0.0,0.10332712848197637,0.1247099969620274,0.0446330226324325,0.05529165741786079,0.04197979698510918,0.0023344314621063346,0.0364413146142726,0.009953307495148032,0.007021610855441624,0.027262573021755197,1,3,5,2,0,3,1,3,2,0
1642,5791.37,35.31323170731707,39.64,361.05,164,22,29,4,0.3719512195121951,0.5182926829268293,0.10975609756097561,0.0,0.06097560975609756,0.006097560975609756,2020,2020,1,175.57,23.95,4.51,0.0,580.0,257.25,235.44,269.7,0.0,514.03,143.35,199.48999999999998,19.33,2559.15,180.56,0.04065359319124836,0.004135463629503899,0.044419541490182804,0.03444608097911202,0.4418902608536495,0.10014901482723432,0.04656929189466395,0.030315797471064703,0.0033377249251904124,0.03117742434000936,0.0007787449256393564,0.0,0.0,0.024752347026696618,0.08875792774421251,0,4,3,1,1,4,0,1,0,0
1647,829438.4,88.69101796407186,78.50999999999999,2139.34,9352,89,358,265,0.0641573994867408,0.44610778443113774,0.4897348160821215,0.001176218990590248,0.059238665526090674,0.01176218990590248,2011,2020,10,231558.99,20262.62,3307.0299999999997,2294.95,23200.0,27465.55,46009.39,17443.15,5846.6,1715.14,8579.27,59733.73,69550.12,0.0,35697.11,0.05547053283281796,0.0244293247093455,0.03311342952050447,0.07201707806149317,0.0,0.027970732968234893,0.021030072878227005,0.2791756325725937,0.08385206182882296,0.043037686704642565,0.003987071252066458,0.00704886583500354,0.0027668721390280457,0.010343468544499508,0.0020678328854801032,2,2,4,3,2,2,3,4,0,0
1651,195514.0,31.18743021215505,18.51,658.28,6269,54,148,67,0.04275003987876854,0.0,0.9572499601212314,0.000638060296698038,0.012123145637262722,0.014196841601531346,2008,2013,6,2461.32,12995.75,4834.76,671.15,1040.0,7954.29,22973.64,17148.5,9175.7,142.47,3575.04,46605.23,14168.11,0.0,17082.58,0.11750381046881553,0.06646966457644977,0.04068399193919617,0.23837285309491904,0.0,0.005319312172018372,0.0877098315210164,0.01258897061080025,0.07246596151682233,0.08737266896488231,0.02472845934306495,0.04693116605460479,0.003432746504086664,0.018285340180242846,0.0007286946203340937,1,3,5,2,0,3,1,3,2,0
1655,3562.44,38.72217391304348,26.215,712.9,92,20,32,13,0.07608695652173914,0.8369565217391305,0.08695652173913043,0.0,0.021739130434782608,0.021739130434782608,2020,2020,1,215.6,215.03,0.0,0.0,380.0,87.6,358.55,191.29,0.0,0.0,34.5,502.64,177.26,0.0,202.39999999999998,0.10064730914766284,0.06036031484039029,0.024589887829689763,0.1410943061497176,0.0,0.10666846318815194,0.053696342955951534,0.06052031753517252,0.04975803101245214,0.056814991971794605,0.0,0.0,0.0,0.0096843736315559,0.0,0,0,3,4,3,0,2,0,0,0
1657,922855.99,57.82305701754386,42.870000000000005,980.23,15960,78,445,193,0.10977443609022557,0.3154135338345865,0.574812030075188,0.0015664160401002505,0.057832080200501255,0.017857142857142856,2004,2020,17,31559.39,118786.0,808.96,4486.58,18618.7,19441.61,31309.0,21697.19,2507.54,0.0,2584.52,76913.81,58992.6,2465.19,30820.64,0.03392620337220762,0.12871564067108673,0.021066786379096918,0.08334324188544304,0.002671261850941662,0.020175087122748157,0.02351091636735218,0.034197524144585115,0.06392394982450078,0.033397020048599346,0.0008765831383941064,0.002717152001148088,0.004861625268315157,0.002800566966033346,0.0,2,2,4,3,2,2,3,4,1,1
1658,7270.22,75.73145833333334,66.18,374.05,96,16,24,10,0.03125,0.0,0.96875,0.0,0.07291666666666667,0.020833333333333332,2020,2020,1,192.49,2750.22,0.0,0.0,160.0,155.41,396.05,646.84,0.0,0.0,0.0,1426.39,460.79999999999995,0.0,456.09000000000003,0.0544756554822275,0.378285663982658,0.02137624446027768,0.19619626366189744,0.0,0.022007587115658124,0.08897117281182688,0.026476502774331452,0.06338185089309539,0.06273400254737821,0.0,0.0,0.0,0.0,0.0,0,0,3,4,3,0,2,0,0,0
1663,2703.84,35.57684210526316,34.545,152.88,76,21,27,6,0.10526315789473684,0.6578947368421053,0.23684210526315788,0.0,0.05263157894736842,0.013157894736842105,2020,2020,1,130.06,433.40000000000003,4.01,0.0,40.0,113.86,432.21,92.4,95.19999999999999,0.0,68.24,304.52,280.4,163.82999999999998,138.29,0.1598504349369785,0.1602905497366708,0.042110479910053844,0.11262500739688738,0.060591603053435104,0.014793774779572754,0.034173619740813066,0.048101958695780815,0.103704361204805,0.051145777856677906,0.0014830759216521686,0.035209183975383154,0.0,0.025238179773951118,0.0,0,0,3,4,3,0,2,0,0,0
1674,673620.79,79.67129390892963,69.05,1124.23,8455,69,178,81,0.31910112359550563,0.14382022471910114,0.5370786516853933,0.00035481963335304555,0.049793021880544054,0.025901833234772326,2009,2020,12,9952.74,17572.24,90.78,1539.46,38300.0,60042.47,102307.16,99102.81,4133.28,29759.02,452.37,163660.23,17490.81,24991.88,8352.05,0.1518764882538735,0.026086249505452467,0.08913393246072467,0.2429560257485521,0.03710081453988378,0.056856915001094306,0.1471195834083446,0.01477498935268907,0.02596536546919818,0.012398741434331322,0.0001347642491853614,0.006135915134091986,0.002285351080093594,0.0006715499383562672,0.04417770419467012,1,3,5,2,0,3,1,3,2,0
1680,499876.7,40.37124051041835,22.84,1241.29,12382,83,244,144,0.04256178323372638,0.33516394766596674,0.6222742691003069,0.004845743821676627,0.06775965110644484,0.014537231465029882,2004,2020,17,13429.17,3516.95,19440.43,4862.18,952.63,26805.36,75152.21,53094.25,9581.41,1526.32,524.09,45279.49,30835.16,9564.89,30017.5,0.1503414942124728,0.007035634987587938,0.053623943664507664,0.09058131735285921,0.019134498567346708,0.0019057299530064113,0.10621469254318115,0.026864964900344426,0.061685531652105406,0.060049808282722515,0.03889045038506496,0.019167546717020416,0.009726758618675366,0.0010484385449451834,0.0030533929667055895,1,3,2,0,4,3,4,3,1,0
1683,3309250.72,59.86560150511958,63.93,2500.79,55278,89,554,595,0.12733818155504903,0.15043959622272876,0.7222222222222222,0.0005427113860848801,0.19031079272043128,0.009859256847208654,1991,2020,30,60895.8,49225.78,4341.27,14467.11,265800.0,430109.5,510684.34,142508.41,22227.15,302214.66,13394.8,300670.57,157724.39,244454.95,101864.12,0.15432023234552625,0.014875204136844608,0.12997186867726962,0.09085759751681795,0.0738701811025065,0.08032029679516092,0.043063648559091346,0.018401688222643948,0.04766166221458131,0.030781626603378055,0.0013118588971705353,0.006716671500792179,0.00437171771620858,0.0040476836399993285,0.09132419558709047,2,2,0,3,2,2,3,4,2,1
1684,409540.19,27.844723279847702,10.34,1074.76,14708,82,314,195,0.03902638020125102,0.17752243676910526,0.7834511830296438,0.00013598041881968996,0.06003535490889312,0.01788142507478923,2005,2020,16,3910.33,3047.64,7137.41,0.0,32343.45,31530.93,64868.12,29929.48,8129.07,17368.96,351.73,49683.49,48520.77,0.0,25055.04,0.15839256215610975,0.0074416139720011355,0.0769910518427996,0.12131529752916313,0.0,0.07897503295097852,0.07308069081083349,0.00954809831972779,0.11847621108931945,0.06117846456046231,0.01742786220810221,0.019849260703815173,0.0,0.0008588412287448517,0.04241088035828669,3,1,2,0,4,1,4,2,1,0
1689,164744.41,13.487057715923045,5.74,656.28,12215,66,211,104,0.02169463774048301,0.2268522308636922,0.7514531313958248,0.0023741301678264428,0.0034383954154727794,0.010888252148997135,2003,2020,18,13850.29,31146.38,1775.76,18637.03,8355.24,3519.98,10390.34,10708.74,799.51,0.0,2720.2,14100.12,0.0,0.0,4259.58,0.06306945407130961,0.18905879719985644,0.02136630918159833,0.085587850901891,0.0,0.05071637939035382,0.0650021448375699,0.0840713806313671,0.0,0.025855687607245673,0.010778878627808979,0.004853032646145626,0.11312693401858065,0.016511637633106944,0.0,3,1,2,0,4,1,4,2,1,0
1692,455569.07,54.305527476457264,43.77,2169.75,8389,80,250,140,0.08821075217546788,0.34199547025867205,0.56979377756586,0.00047681487662415065,0.05340326618190488,0.01537727977112886,2006,2020,15,16606.19,2821.17,1100.9,1799.66,69228.08,19595.83,36318.4,23232.67,7218.99,1460.21,846.0,44040.33,69216.05,0.0,44349.65,0.07972095208307271,0.0061926284855115385,0.04301396053950722,0.09667102729340252,0.0,0.1519595700384137,0.0509970310319794,0.036451530829342736,0.15193316350471292,0.09735000227298135,0.0024165380674328924,0.015846093326748453,0.003950355980049304,0.0018570180807050839,0.0032052439380926365,3,1,2,0,4,1,4,2,1,0
1695,1557988.22,37.932174908090474,27.03,1478.78,41073,91,618,308,0.4152119397170891,0.2028826723151462,0.3819053879677647,0.0002678158400895966,0.0068901711586687115,0.012709078956979038,2004,2020,17,62174.34,52302.91,2395.81,6348.38,36059.26,69153.38,140938.73,113679.75,6038.86,21008.17,2492.97,181118.26,77633.14,522331.57,82442.34,0.09046199977044757,0.033570799399240646,0.044386330469173896,0.11625136677862687,0.3352602820064968,0.02314475779540875,0.07296573140970218,0.03990681007844847,0.049829093059509784,0.0529158943191496,0.0015377587386379596,0.0038760626829386423,0.004074729140121483,0.001600121212726499,0.01348416485459691,2,2,1,3,2,2,3,4,4,1
1696,4951.55,45.847685185185185,38.855000000000004,206.51,108,24,36,8,0.06481481481481481,0.8425925925925926,0.09259259259259259,0.0,0.037037037037037035,0.018518518518518517,2020,2020,1,146.76999999999998,149.94,80.61,82.84,520.0,513.5,958.1,317.03,28.42,0.0,0.0,1222.72,270.69,0.0,0.0,0.19349496622269793,0.030281427027900352,0.10370490048570649,0.24693681776413445,0.0,0.10501762074501923,0.06402641597075662,0.029641223455281675,0.054667730306671644,0.0,0.016279750785107693,0.005739616887641244,0.016730114812533448,0.0,0.0,0,0,3,4,3,0,2,0,0,0
1698,460305.15,39.863613925694985,19.32,1270.11,11547,88,408,250,0.05118212522733177,0.3148003810513553,0.6340174937213129,0.0028578851649779164,0.04425391876677925,0.009872694206287348,2006,2020,15,19233.26,13183.23,128.67,1432.41,602.49,25164.97,53038.8,17444.32,5692.92,55308.34,822.4,55861.54,57146.63,0.0,17726.08,0.11522530217183101,0.02864019661739609,0.0546701899815807,0.12135762547953244,0.0,0.001308892590056835,0.037897294870587475,0.041783716736603964,0.1241494473828937,0.03850941055080526,0.0002795319583106988,0.012367708681947183,0.0031118704624530052,0.0017866408837702553,0.12015581402901965,3,1,2,0,4,1,4,2,1,0
1699,17171.04,83.35456310679612,21.475,1453.93,206,32,54,19,0.09223300970873786,0.8980582524271845,0.009708737864077669,0.0,0.014563106796116505,0.0048543689320388345,2020,2020,1,221.99,699.23,27.75,33.849999999999994,160.0,122.9,1684.6499999999999,517.16,294.46,3414.79,0.0,1427.36,792.13,358.74,74.27,0.09810995723031335,0.04072147056905114,0.007157399901229046,0.08312600751031969,0.02089215329997484,0.009318014517466618,0.030118152424081474,0.01292816276707759,0.0461317427482552,0.004325305863826535,0.0016160931428731164,0.017148640967582625,0.001971342446351531,0.0,0.19886914246312395,0,0,3,4,3,0,2,0,0,0
1703,254787.74,45.079217975937716,32.495000000000005,1066.05,5652,74,215,143,0.06935598018400566,0.406758669497523,0.5238853503184714,0.0005307855626326964,0.019639065817409766,0.01910828025477707,2009,2020,12,29043.53,16664.92,928.55,1107.02,23300.0,6551.82,13974.95,12133.01,4033.0,0.0,731.38,27899.16,25215.329999999998,2894.94,25079.31,0.05484938168531971,0.0654070717845372,0.02571481657633919,0.10949961721078103,0.011362163658267074,0.0914486701754174,0.04762006994528073,0.11399108136050816,0.09896602560233078,0.09843216945995911,0.003644406124093726,0.015828862095169885,0.004344871538952385,0.002870546282956943,0.0,3,1,2,0,4,1,4,2,1,0
1704,1008829.54,62.039821659184554,52.77,1798.08,16261,77,342,260,0.04796752967222188,0.26714224217452803,0.6848902281532501,0.00043047783039173483,0.02250784084619642,0.013713793739622409,2002,2020,19,19740.65,73832.74,19798.36,6161.62,17378.56,21177.13,81416.16,60300.9,44276.46,97519.55,22232.63,185065.98,84655.95,2413.59,18114.27,0.08070358447275444,0.07318653654808721,0.020991782219224073,0.18344623413783065,0.002392465629029856,0.017226458297404733,0.059773130751107864,0.019567874667904748,0.08391501898328631,0.017955729171055004,0.019625079574890323,0.043888940841284245,0.00610769189014826,0.02203804420715119,0.09666603339152817,1,2,5,2,0,2,1,3,2,1
1705,171714.29,39.6935483125289,24.49,1064.78,4326,75,205,145,0.09292649098474341,0.4334257975034674,0.4736477115117892,0.0009246417013407304,0.11511789181692095,0.012482662968099861,2011,2020,10,2854.49,762.5600000000001,409.55,122.32,32560.0,6259.42,9973.98,9683.5,170.01,1573.28,11285.72,15601.66,3639.81,0.0,25241.71,0.058084740646803475,0.0044408651137887245,0.03645252820833956,0.09085825064413683,0.0,0.18961729975996755,0.05639309343444858,0.016623485442009513,0.021196896309561654,0.14699830747924356,0.0023850664962129825,0.0009900748504972998,0.0007123460720712294,0.06572382531471317,0.009162196110760495,3,1,2,0,4,1,4,2,1,0
1707,7380.29,60.002357723577234,54.23,648.4,123,18,25,7,0.032520325203252036,0.0,0.967479674796748,0.0,0.008130081300813009,0.016260162601626018,2020,2020,1,0.0,4.99,7.76,0.0,80.0,128.45000000000002,463.16,920.14,0.0,0.0,0.0,1383.85,0.0,0.0,0.0,0.06275634155297422,0.0006761251929124736,0.01740446513619384,0.1875061820063981,0.0,0.010839682451502583,0.12467531763656983,0.0,0.0,0.0,0.0010514491977957506,0.0,0.0,0.0,0.0,0,0,3,4,3,0,2,0,0,0
1708,1737386.41,58.468329463234056,50.82,2108.95,29715,88,474,289,0.20858152448258455,0.1867743563856638,0.6046441191317516,0.00020191822311963655,0.021908127208480566,0.00955746256099613,2000,2020,21,95084.99,360449.63,2644.79,6257.6,30747.6,80951.69,155067.82,139773.56,8162.95,7918.63,12762.34,243557.86,59334.95,225924.93,80776.85,0.08925350118284855,0.207466587700545,0.04659394682383869,0.14018635036980634,0.13003723794524213,0.017697617422942777,0.08045047388162775,0.0547287520224128,0.034151844206033594,0.04649331290671257,0.001522280814893677,0.004698407880374752,0.003601731868041952,0.007345711884554225,0.0045577828596000125,2,2,4,3,2,2,3,4,1,1
1711,562601.56,36.665899374348285,40.59,744.6,15344,75,212,164,0.026850886339937433,0.2526720542231491,0.7204770594369134,0.0011730969760166841,0.07214546402502607,0.01753128258602711,2001,2020,20,7801.6,9592.69,16857.16,0.0,64400.0,24105.78,66198.44,57896.54,35506.26,0.0,708.09,152950.64,397.53,0.0,20279.3,0.11766487103235192,0.01705059260767069,0.04284698392944377,0.271863163692614,0.0,0.11446822152430575,0.10290860195979548,0.013867007407515897,0.0007065924239527525,0.03604558081922133,0.029962874614140777,0.06311084526676392,0.0,0.0012585994251420134,0.0,1,3,5,2,0,3,1,3,2,0
1712,1366356.75,58.319038371249306,73.76,793.7,23429,71,326,187,0.03414571684664305,0.25694651927098894,0.708907763882368,0.00021341073029151905,0.023987366084766742,0.010499807930342737,2001,2020,20,19890.09,5976.91,4130.29,9958.63,554334.63,75413.99,155103.59,144446.31,3103.82,8978.92,1406.09,225767.08,38622.92,0.0,19320.3,0.11351617357619084,0.004374340742269543,0.05519348442491319,0.16523289397150487,0.0,0.40570270538788644,0.10571639507763986,0.014557025462054474,0.028267083248939194,0.014140011384288912,0.003022848900918446,0.002271602932396682,0.007288455229573096,0.0010290797041109506,0.006571431655751692,1,2,4,2,0,2,3,4,3,1
1722,959764.54,37.455687636590696,22.75,1548.48,25624,93,600,223,0.27895722759912583,0.16308929128941618,0.557953481111458,0.0021073993131439277,0.037269747112082426,0.01205900718076803,2002,2020,19,51473.51,53445.23,1214.07,9876.89,5680.91,35142.43,53707.65,21717.01,8087.16,54333.15,5763.32,69683.06,83861.8,269795.66,39933.63,0.055959193908122505,0.055685772679203174,0.03661567867468827,0.07260432855750223,0.2811060929590084,0.005919066357671435,0.02262743526657069,0.05363139379998348,0.08737747281223789,0.041607736414183416,0.0012649665093898968,0.008426191699059855,0.010290951153498543,0.006004931167804969,0.05661091625660602,2,2,1,3,2,2,3,4,4,1
1724,409669.18,40.349569585344234,20.67,883.6,10153,80,289,111,0.045602285038904754,0.546833448241899,0.4075642667191963,0.0,0.04983748645720477,0.011523687580025609,2011,2020,10,47248.33,18836.01,974.64,2270.99,4540.0,19738.93,32512.86,13160.55,663.49,33501.93,9149.91,48118.39,30513.42,207.51,16247.57,0.07936369536024165,0.04597858691737562,0.04818260919701111,0.1174567000622307,0.0005065306596898502,0.01108211264513479,0.03212482325372878,0.11533288884460384,0.07448307436746888,0.03966022047350499,0.0023790903675009185,0.0016195750922732338,0.005543472906602346,0.022334875179040807,0.08177800927079748,3,1,2,0,4,1,4,2,0,0
